job_id,skill_type,original_skill,normalized_skill,category,method,confidence,esco_uri
3894946919,technical,Data Modeling,data models,,fuzzy_alt,0.96,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5
3894946919,technical,ETL,,,unmatched,0.0,
3894946919,technical,BI,business intelligence,,exact,1.0,http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c
3894946919,technical,Big Data systems,,,unmatched,0.0,
3894946919,technical,Data pipelines,analyse pipeline database information,,semantic,0.7887,http://data.europa.eu/esco/skill/484d048c-a5d1-46a5-b57f-45b69c0ac552
3894946919,technical,Data processing,process data,,alt_label,0.99,http://data.europa.eu/esco/skill/f2d57f41-43b4-4f5b-8100-3df5c21eda50
3894946919,technical,Hadoop,Apache Hadoop,Big Data,technology_dictionary,1.0,
3894946919,technical,Hive,,,unmatched,0.0,
3894946919,technical,Redshift,,,unmatched,0.0,
3894946919,technical,Big Query,,,unmatched,0.0,
3894946919,technical,Snowflake,Snowflake,Cloud Data Warehouse,technology_dictionary,1.0,
3894946919,technical,Databricks,Databricks,Big Data,technology_dictionary,1.0,
3894946919,technical,GCP,Google Cloud Platform,Cloud,technology_dictionary,1.0,
3894946919,technical,Azure,Microsoft Azure,Cloud,technology_dictionary,1.0,
3894946919,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3894946919,technical,Unix Shell scripting,,,unmatched,0.0,
3894946919,technical,Dependency driven job schedulers,,,unmatched,0.0,
3894946919,technical,Power BI,Power BI,BI Tool,technology_dictionary,1.0,
3894946919,technical,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3894946919,technical,Looker,,,unmatched,0.0,
3894946919,technical,API Specs,,,unmatched,0.0,
3894946919,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3894946919,tool,Hadoop,Apache Hadoop,Big Data,technology_dictionary,1.0,
3894946919,tool,Hive,,,unmatched,0.0,
3894946919,tool,Redshift,,,unmatched,0.0,
3894946919,tool,Big Query,,,unmatched,0.0,
3894946919,tool,Snowflake,Snowflake,Cloud Data Warehouse,technology_dictionary,1.0,
3894946919,tool,Databricks,Databricks,Big Data,technology_dictionary,1.0,
3894946919,tool,GCP,Google Cloud Platform,Cloud,technology_dictionary,1.0,
3894946919,tool,Azure,Microsoft Azure,Cloud,technology_dictionary,1.0,
3894946919,tool,Power BI,Power BI,BI Tool,technology_dictionary,1.0,
3894946919,tool,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3894946919,tool,Looker,,,unmatched,0.0,
3894946919,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3894946919,soft,Interpersonal skills,,,unmatched,0.0,
3894946919,soft,Influence,,,unmatched,0.0,
3894946919,soft,Strategic thinking,develop strategy to solve problems,,alt_label,0.99,http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800
3894946919,soft,Analytical mindset,think analytically,,semantic,0.7912,http://data.europa.eu/esco/skill/4707da90-9cfc-46ca-8de0-38a0b7bfb137
3894946919,soft,Problem-solving abilities,,,unmatched,0.0,
3894946919,soft,Leadership,leadership principles,,semantic,0.77,http://data.europa.eu/esco/skill/d5145a9a-602e-40bf-b3e1-f04cf9c3ef86
3894946919,soft,Organizational skills,,,unmatched,0.0,
3894946919,soft,Change management,apply change management,,alt_label,0.99,http://data.europa.eu/esco/skill/3c03ee71-4a23-448f-b79e-81fd75d27dca
3894946919,soft,Flexibility,,,unmatched,0.0,
3894946919,soft,Collaboration,,,unmatched,0.0,
3894946919,soft,Innovation,innovation processes,,semantic,0.7867,http://data.europa.eu/esco/skill/2fb8480e-de3c-462b-b169-e8bbb344da68
3894946919,soft,Negotiation,negotiate compromises,,semantic,0.7721,http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74
3894946919,soft,Decision-making,make decisions,,semantic,0.8593,http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47
3903462753,technical,ERP systems,,,unmatched,0.0,
3903462753,technical,Microsoft D365 platform,,,unmatched,0.0,
3903462753,technical,cloud solutions,cloud technologies,,semantic,0.7707,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
3903462753,soft,leadership,leadership principles,,semantic,0.77,http://data.europa.eu/esco/skill/d5145a9a-602e-40bf-b3e1-f04cf9c3ef86
3903462753,soft,interpersonal,,,unmatched,0.0,
3903462753,soft,collaboration,,,unmatched,0.0,
3903462753,soft,communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3903462753,soft,analytical,think analytically,,semantic,0.7528,http://data.europa.eu/esco/skill/4707da90-9cfc-46ca-8de0-38a0b7bfb137
3903462753,soft,problem-solving,solve problems,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3903462753,soft,time management,manage time,,semantic,0.8936,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
3903462753,soft,organizational,organisational structure,,semantic,0.7842,http://data.europa.eu/esco/skill/c4272323-cce6-4535-ac71-4f6841f4f89a
3889732556,technical,online research,,,unmatched,0.0,
3889732556,technical,search engines,search engines,,exact,1.0,http://data.europa.eu/esco/skill/4bf59dde-8a03-483f-976a-45764f1e6d6f
3889732556,technical,online maps,,,unmatched,0.0,
3889732556,technical,website information,,,unmatched,0.0,
3889732556,soft,detail-oriented,,,unmatched,0.0,
3889732556,soft,good knowledge of national and local geography,,,unmatched,0.0,
3906249532,technical,Clarity PPM,,,unmatched,0.0,
3906249532,technical,Business Objects,,,unmatched,0.0,
3906249532,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3906249532,technical,XML,,,unmatched,0.0,
3906249532,technical,Javascript,JavaScript,,exact,1.0,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
3906249532,technical,SAS,SAS,Analytics,technology_dictionary,1.0,
3906249532,technical,Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3906249532,tool,Clarity PPM,,,unmatched,0.0,
3906249532,tool,Business Objects,,,unmatched,0.0,
3906249532,tool,SQL,SQL,Database Language,technology_dictionary,1.0,
3906249532,tool,XML,,,unmatched,0.0,
3906249532,tool,Javascript,JavaScript,,exact,1.0,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
3906249532,tool,SAS,SAS,Analytics,technology_dictionary,1.0,
3906249532,tool,Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3906249532,soft,Leadership skills,,,unmatched,0.0,
3906249532,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3906249532,soft,Time management,manage time,,semantic,0.8936,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
3906249532,soft,Adaptability,,,unmatched,0.0,
3906249532,soft,Proactivity,,,unmatched,0.0,
3906249532,soft,Critical thinking,think critically,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9
3905333957,technical,Advanced Excel,,,unmatched,0.0,
3905333957,technical,PowerPoint,,,unmatched,0.0,
3905333957,technical,R,R,Programming Language,technology_dictionary,1.0,
3905333957,technical,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3905333957,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3905333957,technical,Alteryx,,,unmatched,0.0,
3905333957,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3905333957,technical,Data mining,data mining,,exact,1.0,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180
3905333957,technical,Forecasting models,,,unmatched,0.0,
3905333957,technical,Statistical modeling,statistical modeling techniques,,alt_label,0.99,http://data.europa.eu/esco/skill/68ef0e4d-5542-4e64-84f4-752cce5a3c22
3905333957,technical,A/B testing,,,unmatched,0.0,
3905333957,technical,Cluster analysis,,,unmatched,0.0,
3905333957,technical,Sample size calculations,,,unmatched,0.0,
3905333957,technical,Tests of significance,,,unmatched,0.0,
3905333957,tool,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3905333957,tool,Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3905333957,tool,PowerPoint,,,unmatched,0.0,
3905333957,tool,R,R,Programming Language,technology_dictionary,1.0,
3905333957,tool,Python,Python,Programming Language,technology_dictionary,1.0,
3905333957,tool,Alteryx,,,unmatched,0.0,
3905333957,tool,SQL,SQL,Database Language,technology_dictionary,1.0,
3905333957,soft,Oral and written communication skills,,,unmatched,0.0,
3905333957,soft,Presentation skills,,,unmatched,0.0,
3905333957,soft,Collaboration,,,unmatched,0.0,
3905333957,soft,Multi-tasking,perform multiple tasks at the same time,,semantic,0.8085,http://data.europa.eu/esco/skill/0b144726-21c2-46ed-8d13-c03d27f61604
3904388641,technical,Advanced SQL,SQL,,semantic,0.8095,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
3904388641,technical,relational databases,database,,fuzzy_alt,0.97,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
3904388641,technical,data warehouses,data warehouse,,fuzzy_preferred,0.97,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de
3904388641,technical,Power BI,Power BI,BI Tool,technology_dictionary,1.0,
3904388641,technical,Power Query,,,unmatched,0.0,
3904388641,technical,DAX,,,unmatched,0.0,
3904388641,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3904388641,tool,SQL Server,SQL Server,Database,technology_dictionary,1.0,
3904388641,tool,Oracle,Oracle Relational Database,,semantic,0.7527,http://data.europa.eu/esco/skill/de9f85ba-e77f-48fd-8c66-f5ebaf32d655
3904388641,tool,Postgres,PostgreSQL,,alt_label,0.99,http://data.europa.eu/esco/skill/a8d07b5a-c1a1-42c6-9d53-db9c7a2ca996
3904388641,tool,Databricks,Databricks,Big Data,technology_dictionary,1.0,
3904388641,tool,AWS,Amazon Web Services,Cloud,technology_dictionary,1.0,
3904388641,tool,Azure,Microsoft Azure,Cloud,technology_dictionary,1.0,
3904388641,soft,Strong communication skills,,,unmatched,0.0,
3904500501,technical,MS SQL,SQL,,semantic,0.9297,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
3904500501,technical,Agile,ICT project management methodologies,,alt_label,0.99,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9
3904500501,technical,Team Foundation Server (TFS) 2013,,,unmatched,0.0,
3904500501,technical,Selenium,tools for ICT test automation,,alt_label,0.99,http://data.europa.eu/esco/skill/7557f0f4-b8bc-4ac0-b91e-222ab1ba744f
3904500501,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3904500501,technical,MS Office,use microsoft office,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535
3904500501,technical,SharePoint,,,unmatched,0.0,
3904500501,technical,Teams,,,unmatched,0.0,
3904500501,tool,Microsoft Team Foundation Server (TFS),,,unmatched,0.0,
3904500501,tool,Microsoft Test Manager,,,unmatched,0.0,
3904500501,soft,Organizational Skills,,,unmatched,0.0,
3904500501,soft,Verbal Communication Skills,,,unmatched,0.0,
3904500501,soft,Written Communication Skills,,,unmatched,0.0,
3905295211,technical,Microsoft infrastructure engineering,,,unmatched,0.0,
3905295211,technical,SharePoint,,,unmatched,0.0,
3905295211,technical,Exchange,,,unmatched,0.0,
3905295211,technical,Teams,,,unmatched,0.0,
3905295211,technical,Microsoft 365,,,unmatched,0.0,
3905295211,technical,AI/ML,,,unmatched,0.0,
3905295211,technical,Copilot M365,,,unmatched,0.0,
3905295211,technical,Copilot Studio,,,unmatched,0.0,
3905295211,technical,Copilot Web,,,unmatched,0.0,
3905295211,tool,Microsoft 365 platform,,,unmatched,0.0,
3905295211,tool,OneDrive,manage digital documents,,alt_label,0.99,http://data.europa.eu/esco/skill/b769f524-0f25-44d7-8538-5c46710a040e
3905295211,soft,mentoring,mentor individuals,,semantic,0.8722,http://data.europa.eu/esco/skill/a584a638-a2c0-4b3c-bdf3-a64f87225be9
3905295211,soft,coaching,coaching techniques,,semantic,0.7952,http://data.europa.eu/esco/skill/c6c1af60-9594-460c-a328-00f9ad292be0
3905295211,soft,partnership,,,unmatched,0.0,
3905295211,soft,ambiguity management,,,unmatched,0.0,
3905295211,soft,complexity management,design for organisational complexity,,semantic,0.7834,http://data.europa.eu/esco/skill/dfff95c6-9758-4c04-a228-7eaa88dec6cd
3905295211,soft,result-driven,,,unmatched,0.0,
3905295211,soft,sound judgement,,,unmatched,0.0,
3887876187,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3887876187,technical,R,R,Programming Language,technology_dictionary,1.0,
3887876187,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3887876187,technical,machine learning frameworks and libraries,,,unmatched,0.0,
3887876187,technical,data analysis and statistical software,statistical analysis system software,,semantic,0.8867,http://data.europa.eu/esco/skill/ad59afe4-6f8a-4bc4-acfd-0f228277508a
3887876187,technical,data visualization tools,data visualisation software,,semantic,0.9165,http://data.europa.eu/esco/skill/65e58886-bd1e-4c5b-8ca5-8d9b353c8aa1
3887876187,soft,Problem-Solving,solve problems,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3887876187,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3887876187,soft,strategic and analytical approach,,,unmatched,0.0,
3901353972,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3901353972,technical,R,R,Programming Language,technology_dictionary,1.0,
3901353972,technical,VBA,,,unmatched,0.0,
3901353972,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3901353972,technical,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3901353972,technical,Qlik,,,unmatched,0.0,
3901353972,technical,PowerBI,Power BI,BI Tool,technology_dictionary,1.0,
3901353972,technical,d3.js,,,unmatched,0.0,
3901353972,technical,SQL Server,SQL Server,Database,technology_dictionary,1.0,
3901353972,technical,Oracle SQL,Oracle SQL,Database,technology_dictionary,1.0,
3901353972,technical,NoSQL database technologies,NoSQL,,semantic,0.8235,http://data.europa.eu/esco/skill/76ef6ed3-1658-4a1a-9593-204d799c6d0c
3901353972,technical,data extraction,information extraction,,semantic,0.8387,http://data.europa.eu/esco/skill/696e3b5b-8b61-45af-ae4c-3ab700f197ec
3901353972,technical,data transformation,,,unmatched,0.0,
3901353972,technical,data loading,,,unmatched,0.0,
3901353972,technical,statistics,statistics,,exact,1.0,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
3901353972,technical,machine learning,machine learning,,exact,1.0,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
3901353972,technical,natural language processing,natural language processing,,exact,1.0,http://data.europa.eu/esco/skill/fff0e2cd-d0bd-4b02-9daf-158b79d9688a
3901353972,technical,optimization,,,unmatched,0.0,
3901353972,technical,simulation,computer simulation,,semantic,0.8666,http://data.europa.eu/esco/skill/0823ccef-813f-4f22-afef-ac0d68615e8f
3901353972,tool,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3901353972,tool,Qlik,,,unmatched,0.0,
3901353972,tool,PowerBI,Power BI,BI Tool,technology_dictionary,1.0,
3901353972,tool,d3.js,,,unmatched,0.0,
3901353972,tool,SQL Server,SQL Server,Database,technology_dictionary,1.0,
3901353972,tool,Oracle SQL,Oracle SQL,Database,technology_dictionary,1.0,
3901353972,soft,strategic communication,develop communications strategies,,semantic,0.7539,http://data.europa.eu/esco/skill/3c834f6e-523a-49ee-8ed1-e073e28ae6fe
3901353972,soft,active listening,listen actively,,alt_label,0.99,http://data.europa.eu/esco/skill/a17286c5-238d-4f0b-bc24-29e9121345de
3901353972,soft,problem-solving,solve problems,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3901353972,soft,teamwork,manage teamwork,,semantic,0.8047,http://data.europa.eu/esco/skill/75e48971-3242-4ea5-a1ba-4deec48ad41c
3901353972,soft,adaptability,,,unmatched,0.0,
3901353972,soft,time management,manage time,,semantic,0.8936,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
3901353972,certification,Active TS/SCI Clearance,,,unmatched,0.0,
3899530442,technical,programming,web programming,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28
3899530442,technical,data structures,,,unmatched,0.0,
3899530442,technical,statistics,statistics,,exact,1.0,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
3899530442,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3899530442,technical,Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3899530442,technical,PowerPoint,,,unmatched,0.0,
3899530442,technical,VBA,,,unmatched,0.0,
3899530442,technical,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3899530442,technical,R,R,Programming Language,technology_dictionary,1.0,
3899530442,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3899530442,tool,Asana,use online tools to collaborate,,alt_label,0.99,http://data.europa.eu/esco/skill/580660a6-5d3a-421d-a54f-d85b706c2b2f
3899530442,soft,relationship building,,,unmatched,0.0,
3899530442,soft,professionalism,,,unmatched,0.0,
3899530442,soft,communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3899530442,soft,time-management,manage time,,semantic,0.8936,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
3899530442,soft,organizational skills,,,unmatched,0.0,
3899530442,soft,strategic thinking,develop strategy to solve problems,,alt_label,0.99,http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800
3901938817,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3901938817,technical,NoSQL,NoSQL,Database,technology_dictionary,1.0,
3901938817,technical,Business Process Reengineering,business processes,,semantic,0.7634,http://data.europa.eu/esco/skill/9e84a506-df06-4be3-874a-fa01293e3dd5
3901938817,technical,Process Design,design process,,alt_label,0.99,http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3
3901938817,technical,Requirements Management,collection management,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/6c8ed0d1-4fc9-41a6-9587-6dbc82cabfc3
3901938817,technical,Project Management,project management,,exact,1.0,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388
3906224855,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3906224855,technical,R,R,Programming Language,technology_dictionary,1.0,
3906224855,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3906224855,technical,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3906224855,technical,Teradata,Teradata Database,,alt_label,0.99,http://data.europa.eu/esco/skill/d9eaf831-9348-4330-a83e-b7c099cdc8f6
3906224855,technical,Utilities,,,unmatched,0.0,
3906224855,technical,Batch tools,,,unmatched,0.0,
3906224855,technical,Pega Decisioning Platform,,,unmatched,0.0,
3906224855,technical,Adobe stacks,,,unmatched,0.0,
3906224855,tool,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3906224855,tool,Teradata,Teradata Database,,alt_label,0.99,http://data.europa.eu/esco/skill/d9eaf831-9348-4330-a83e-b7c099cdc8f6
3906224855,tool,Pega Decisioning Platform,,,unmatched,0.0,
3906224855,tool,Adobe stacks,,,unmatched,0.0,
3891091654,technical,Cloud applications,develop with cloud services,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9
3891091654,technical,system management tools,network management system tools,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/0ab03c6c-281b-48f4-83e0-10eeb27a1bae
3891091654,technical,spreadsheets,use mathematical tools and equipment,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/db77825e-0f3e-47d0-abdb-356794484272
3891091654,technical,document applications,process applications,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/91d06ad9-245e-4ecb-bd18-624eed884108
3891091654,technical,communication tools,communication,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3891091654,soft,verbal and written communication skills,,,unmatched,0.0,
3891091654,soft,analytical skills,,,unmatched,0.0,
3891091654,soft,presentation skills,,,unmatched,0.0,
3891091654,soft,organizational skills,,,unmatched,0.0,
3891091654,soft,problem solving skills,solve problems,,semantic,0.7688,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3891091654,soft,influence,,,unmatched,0.0,
3891091654,soft,attention to detail,attend to detail,,semantic,0.7608,http://data.europa.eu/esco/skill/83e6510b-ffeb-4aec-959c-4265fd0ff7b7
3905855625,tool,search engines,search engines,,exact,1.0,http://data.europa.eu/esco/skill/4bf59dde-8a03-483f-976a-45764f1e6d6f
3905855625,tool,online maps,,,unmatched,0.0,
3905855625,tool,website information,,,unmatched,0.0,
3905855625,soft,detail-oriented,,,unmatched,0.0,
3905855625,soft,research,,,unmatched,0.0,
3905855625,soft,good knowledge of national and local geography,,,unmatched,0.0,
3905855625,soft,ability to follow guidelines,,,unmatched,0.0,
3905855625,soft,willingness to learn and adapt,demonstrate willingness to learn,,semantic,0.8353,http://data.europa.eu/esco/skill/9bf266a6-188b-4d17-a22f-2f266d76832b
3901938989,technical,MS Office Professional,,,unmatched,0.0,
3901938989,technical,Internet based applications,,,unmatched,0.0,
3901938989,technical,Visio,Microsoft Visio,,semantic,0.8169,http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6
3901938989,technical,FIGMA,,,unmatched,0.0,
3901938989,tool,Visio,Microsoft Visio,,semantic,0.8169,http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6
3901938989,tool,FIGMA,,,unmatched,0.0,
3901938989,tool,JIRA,,,unmatched,0.0,
3901938989,soft,analytical ability,,,unmatched,0.0,
3901938989,soft,verbal and written communications skills,,,unmatched,0.0,
3901938989,soft,organization,represent the organisation,,semantic,0.769,http://data.europa.eu/esco/skill/1a4fdd0e-2cbe-4b77-aa6e-e46efc181b76
3901938989,soft,attention to detail,attend to detail,,semantic,0.7608,http://data.europa.eu/esco/skill/83e6510b-ffeb-4aec-959c-4265fd0ff7b7
3901938989,soft,consensus-building,,,unmatched,0.0,
3901348758,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3901348758,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3901348758,technical,ML models,,,unmatched,0.0,
3901348758,technical,machine learning,machine learning,,exact,1.0,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
3901348758,technical,artificial intelligence,principles of artificial intelligence,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/e465a154-93f7-4973-9ce1-31659fe16dd2
3901348758,technical,statistical modeling,statistical modeling techniques,,alt_label,0.99,http://data.europa.eu/esco/skill/68ef0e4d-5542-4e64-84f4-752cce5a3c22
3901348758,technical,data mining,data mining,,exact,1.0,http://data.europa.eu/esco/skill/25f0ea33-b4a2-4f31-b7b4-7d20e827b180
3901348758,technical,algorithms,algorithms,,exact,1.0,http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38
3901348758,technical,numerical techniques,,,unmatched,0.0,
3901348758,technical,PySpark,,,unmatched,0.0,
3901348758,soft,communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3901348758,soft,mentoring,mentor individuals,,semantic,0.8722,http://data.europa.eu/esco/skill/a584a638-a2c0-4b3c-bdf3-a64f87225be9
3887701756,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3887701756,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3887701756,technical,relational databases,database,,fuzzy_alt,0.97,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
3887701756,technical,Hadoop,Apache Hadoop,Big Data,technology_dictionary,1.0,
3887701756,technical,Spark,Apache Spark,Big Data,technology_dictionary,1.0,
3887701756,technical,Kafka,Apache Kafka,Streaming,technology_dictionary,1.0,
3887701756,technical,Airflow,Apache Airflow,Workflow,technology_dictionary,1.0,
3887701756,technical,dbt,dbt,Data Engineering,technology_dictionary,1.0,
3887701756,technical,Google Cloud Services,,,unmatched,0.0,
3887701756,technical,AWS,Amazon Web Services,Cloud,technology_dictionary,1.0,
3887701756,technical,web3,,,unmatched,0.0,
3887701756,technical,blockchain protocols,,,unmatched,0.0,
3887701756,tool,Hadoop,Apache Hadoop,Big Data,technology_dictionary,1.0,
3887701756,tool,Spark,Apache Spark,Big Data,technology_dictionary,1.0,
3887701756,tool,Kafka,Apache Kafka,Streaming,technology_dictionary,1.0,
3887701756,tool,Airflow,Apache Airflow,Workflow,technology_dictionary,1.0,
3887701756,tool,dbt,dbt,Data Engineering,technology_dictionary,1.0,
3887701756,tool,Google Cloud Services,,,unmatched,0.0,
3887701756,tool,AWS,Amazon Web Services,Cloud,technology_dictionary,1.0,
3887701756,soft,analytic skills,,,unmatched,0.0,
3887701756,soft,communication skills,teach communication methods,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/f5122357-c3f7-4f3e-b0cc-25173199d554
3887701756,soft,collaboration,,,unmatched,0.0,
3887701756,soft,influence,,,unmatched,0.0,
3887701756,soft,self-starter,,,unmatched,0.0,
3903846145,technical,math,mathematics,,semantic,0.9071,http://data.europa.eu/esco/skill/4339176e-3acd-4f7f-a5d9-445bee3d23f2
3903846145,technical,actuarial science,actuarial science,,exact,1.0,http://data.europa.eu/esco/skill/c9f4efcd-e16a-4515-a0cb-60c6c479853d
3903846145,technical,statistics,statistics,,exact,1.0,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
3903846145,technical,machine learning,machine learning,,exact,1.0,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
3903846145,technical,artificial intelligence,principles of artificial intelligence,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/e465a154-93f7-4973-9ce1-31659fe16dd2
3903846145,technical,derivatives modeling,,,unmatched,0.0,
3903846145,technical,liquidity management,liquidity management,,exact,1.0,http://data.europa.eu/esco/skill/781797f4-c2c3-49a4-a80d-eb81eb4f818c
3884441553,technical,MS Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3884441553,technical,Data Analytics,data analytics,,exact,1.0,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378
3884441553,technical,Pivot Tables,,,unmatched,0.0,
3884441553,technical,VLookup,,,unmatched,0.0,
3884441553,technical,XLookup,,,unmatched,0.0,
3884441553,technical,MS Office products,office software,,semantic,0.7915,http://data.europa.eu/esco/skill/cf310cff-0d28-4dbc-9dbb-cc500a3196c2
3884441553,soft,attention to details,,,unmatched,0.0,
3884441553,soft,project management,project management,,exact,1.0,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388
3884441553,soft,time management,manage time,,semantic,0.8936,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
3884441553,soft,prioritization,,,unmatched,0.0,
