job_id,company_name,title,description,max_salary,pay_period,location,company_id,views,med_salary,min_salary,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,normalized_salary,zip_code,fips
3872787865,Radiant Systems Inc,eCommerce Data Analyst,"Job Description: JOB SUMMARY:Responsible for cleaning, analyzing, interpreting, and displaying data using different approaches and business intelligence tools known as data analysis. Responsible for supporting a select group of digital tools and solutions and managing the implementation, business process modifications, project management, training, and communications of those technologies across the organization and targeted user base. Lead the demonstration of solutions and training for users on digital technology, provide collateral and updated training documents, and serve as an escalation point to troubleshoot non-common issues and user onboarding.DETAILED DESCRIPTION:• Responsible for supporting a selected group of digital tools and solutions and managed the implementation, business process modifications, project management, training, and communications of those technologies across the organization and targeted user base• Leads the demonstration of solutions and training for users on our internally grown digital technology, provides collateral and updated training documents and serves as an escalation point to troubleshoot non-common issues and user onboarding• Assists with the development, planning, organizing, and executing of all administrative tasks for a project• Monitors project execution aspects to ensure contribution by team members• Performs incidental project management, including planning, research, analysis and implementation of deliverables and action items• Acts as project sub-task lead on small projects• Assigning numerical value to essential business functions to assess and compare performance over time• Preparing reports for the management stating trends, patterns, and predictions using relevant data• Preparing final analysis reports for the stakeholders to understand the data-analysis steps, enabling them to make crucial decisions based on various facts and trends
REQUIREMENTS AND SKILLS:• Experience analyzing data sets to find ways to solve problems relating to a business's customers• Familiarity with the eCommerce industry is a plus• Experience using data analyst tools• Experience presenting to peers, management, and other stakeholders• Excellent communication and problem-solving skills• Outstanding organizational skills• Multi-tasking abilities• Detailed oriented• Self-starter• Critical Thinking• Exceptional teamwork and leadership skills to help other technical support workers• Ability to learn new technologies and implement them• Personable and attentive – excellent customer service skills• Strong interpersonal skills• Performs incidental project management, including planning, research, analysis and implementation of deliverables and action items• Manage daily tasks
",,,United States,3342169.0,102.0,,,Contract,,1713277624000.0,1.0,https://www.linkedin.com/jobs/view/3872787865/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715869624000.0,1713278609000.0,,,1713277624000.0,,0,CONTRACT,,,,,
3884426975,Publicis Sapient,Azure Data Engineer (Full time),"Publicis Sapient is looking for Senior Associate, Data Engineers to be part of our team of top-notch technologists. You will lead and deliver technical solutions for large-scale digital transformation projects. Working with the latest data technologies in the industry, you will be instrumental in helping our clients evolve for a more digital future.***We've been named a LEADER in Gen AI***
NOTE: This is a FULL-TIME EMPLOYMENT, NOT A CONTRACT!!
Required Tech Stack:Be able to build and implement quality data pipelines in Azure Data Factory, Pyspark, Python, Databricks, and Azure Synapse.Well-versed with ADO pipelines Azure Cosmos DB, Azure EventHub.Handson in Automated quality and performance testing frameworks.
Must-Haves:Applicants must be residing in the US and be legally authorized to workPreferred location: Arlington(Virginia) and East Coast5+ years of demonstrable experience in data platforms involving the implementation of end-to-end data pipelinesHands-on exp with the AZURE cloud data platformImplementation exp with column-oriented database technologies (Big Query, Redshift, Vertica), NoSQL database technologies (DynamoDB, BigTable, CosmosDB, Cassandra), and traditional database systems (i.e. SQL Server, Oracle, MySQL)Exp in implementing data pipelines for both streaming and batch integrations using tools/frameworks like Glue ETL, Lambda, Spark, Spark Streaming, Google Cloud DataFlow, Azure Data Factory, etc.Exp in data modeling, warehouse design, and fact/dimension implementations.Bachelor's/ Masters degree in Computer Science, Engineering, or related field.Ability to handle multiple responsibilities simultaneously in leadership and contributing to tasks “hands-on”
Set Yourself Apart With:Exposure to a wide range of reporting and visualization tools, Python, DBTCertifications for any of the cloud services like AWS, GCP, or AzureExp working with code repositories and continuous integrationUnderstanding of development and project methodologiesWillingness to travel to office/client site when required (This is a Hybrid role with 3 days/week)
Annual Pay Ranges are listed below:
Senior Associate Data Engineering L1: 95,000- 128,000 USDSenior Associate Data Engineering L2: 108,000- 145,000 USDThe range shown represents a grouping of relevant ranges currently used at Publicis Sapient. The actual range for this position may differ, depending on location and the specific skillset required for the work.
Benefits of Working Here:Flexible vacation policyUnlimited PTO's15 company paid holidays annuallyWork Your World programGenerous parental leave and new parent transition programTuition reimbursementCorporate gift matching program401 (k)
All your information will be kept confidential according to EEO guidelines.#LI-Hybrid",145000.0,YEARLY,"Arlington, VA",10801655.0,40.0,,95000.0,Full-time,11.0,1712346379000.0,,https://www.linkedin.com/jobs/view/3884426975/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714938379000.0,,Mid-Senior level,,1712346379000.0,,0,FULL_TIME,USD,BASE_SALARY,120000.0,22201.0,51013.0
3884429717,Infotree Global Solutions,Senior Business Analyst (Pharma/Biotech/Scientific),"No H1B and/or C2C Please!!
Job Title: Senior Business AnalystW2 Contract & Onsite Work Location: Cambridge, MA
Required Education & Experience:-Bachelor's degree in computer science, engineering, a related field, or equivalent experienceExperience working in the PHARMA/Scientific environment, especially one that is related to drug development is preferredAround 5 or more years experience as Business AnalystProven success enabling customer success through thoughtful analysis and communicationExperience with O365 Tools, with a focus on collaborating using Teams and SharePoint Responsibilities:-Work effectively with the diverse community of researchers and management to capture business need, workflow, and valueEngage with the business owners, user and service provider of existing solutions to aid in assessment and planning for potential expansion, improvement, expansion, or transitionParticipate in the coordination and creation of product/service documentation and trainingParticipation in the creation of foundational service design documentationParticipate in global outreach and global collaboration initiatives, focused on our Japanese colleagues, to build and strengthen relationships with a diverse and dynamic research community at Client.

If you are a good fit then please apply quick!!",,,"Cambridge, MA",35690611.0,160.0,,,Contract,33.0,1712346893000.0,,https://www.linkedin.com/jobs/view/3884429717/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1717530893000.0,,Mid-Senior level,,1712352016000.0,,0,CONTRACT,,,,2138.0,25017.0
3884430735,DATAECONOMY,Senior Business Analyst,"Role: Risk Business AnalystLocation: Tampa, FLFull-time Job Description:Must have experience in one of the Risk stripes - Operational Risk/Credit Risk/Market RiskExposure to Risk management and financial statements could be a plus.Solid Knowledge of Risk Reference Data sets and taxonomies. Able to standardize data dictionaries.Strong analytical and problem-solving skillsMust have good knowledge in Risk data elements and structures.Solid understanding of Risk data model framework. (Investment banking operations)Must have strong data analysis background. Should be able to query multiple datasets - Pl/SQL experience preferred.Solid understanding of excel functions.Must have very strong mapping, data lineage, data traceability creation .Able to effectively communicate and collaborate with architects , developers within the team and business stakeholders on data, process, and change management.Work on tight timelines.  Benefits:Standard Company Benefits",,,"Tampa, FL",33307792.0,6.0,,,Full-time,,1712347617000.0,,https://www.linkedin.com/jobs/view/3884430735/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714939617000.0,,,,1712347617000.0,,0,FULL_TIME,,,,33602.0,12057.0
3884431580,"Econtenti, Inc",Azure Data Engineer,"Company DescriptionEcontenti, Inc is a leading provider of technology, business consulting, and cloud computing services. Specializing in developing applications on the Force.com platform, Econtenti serves businesses globally from its state-of-the-art development center.
Role DescriptionThis is a full-time on-site role for an Azure Data Engineer located in Seattle, WA. The Azure Data Engineer will be responsible for day-to-day tasks related to data engineering, data modeling, ETL (Extract Transform Load), data warehousing, and data analytics. We are not open to C2C, we are open to candidates who are looking for H1BT and been laid off. 
QualificationsData Engineering, Data Modeling, and ETL (Extract Transform Load) skillsMonitor and support data pipelines and ETL workflowsData Warehousing and Data Analytics skillsExperience with Azure cloud services and toolsStrong problem-solving and analytical skillsProficiency in SQL and other programming languagesExperience with data integration and data migrationExcellent communication and collaboration skillsBachelor's degree in Computer Science, Engineering, or related field
Enterprise Required SkillsPython, Big data, Data warehouse, ETL, Development, azure, Azure Data Factory, Azure Databricks, Azure SQL Server, Snowflake, data pipelines
Top Skills Details1. 3+ years with ETL Development with Azure stack (Azure Data Factory, Azure Databricks, Azure Blob, Azure SQL).  2. 3+ years with Spark, SQL, and Python. This will show up with working with large sets of data in an enterprise environment.  3. Looking for Proactive individuals who have completed projects from start to completion and have an ability to work independently and once ramped up, require minimal handholding.

",,,"Seattle, WA",2329852.0,16.0,,,Full-time,5.0,1712346690000.0,,https://www.linkedin.com/jobs/view/3884431580/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1714938690000.0,,,,1712346690000.0,,0,FULL_TIME,,,,98101.0,53033.0
3884431792,Quantum Vision,Sr. Business Analyst/Tester,"Job Title: Sr. Business Analyst/Tester (HYBRID)
Job Location: Linthicum Heights, MD (Hybrid - 3 days onsite) - ONLY LOCALS
Job Duration: 1 Year with a possible extension of 5 years
Interview Mode: Phone/Video
Requisition: Duties:Develops requirements for information systems from a project’s inception to conclusion.Gather requirements from end users and document in a pre-defined format for the development team to build solutions.Resource will develop and document test cases, testing plans, and procedures in an agile environment.Resource will design and execute IT software tests and evaluate results to ensure compliance with applicable regulations.Resources will design and prepare all needed test data. And will also review test results and evaluate for conformance to design.Develop and maintain automated regression and integration test plans for validation.Resources will communicate test results and feedback with development teams.Perform database queries to identify and validate test data.Database testing using SQL queries.Assist with data setup for test automation and perform validation of test results.Review data flow across multiple systemsReport and track defects and work closely with Developers in defect resolution.Analyze the resolution of software defects to serve as input to plans for retesting.Assist Test Analysts\Engineers with the development and maintenance of the test framework.Education:A Bachelor's Degree from an accredited college or university with a major in Computer Science, Information Systems, Engineering, Business, or other related scientific or technical discipline is requiredGeneral Experience:8 years of experience as an analyst/tester on software projects in supporting requirement analysis, application test script development, and execution. 5 years of experience in mapping the business and technical requirements into test cases and generating test scripts.5 years of practical experience in using relational databases and generating SQL scripts is required.5 years of experience in using MS Office (Word, Excel, PowerPoint, Visio)Strong ability to communicate effectively with technical and non-technical teams and users.Should be able to triage change requests, and incidents during all phases of design, development, testing, and training.Practical knowledge in manual and automated testing, 508 compliance, performance, UAT, Unit, regression, and integration testing.Experience with automated testing and automated testing tools.Preferred Qualifications:Master's Degree from an accredited college or university with a major in Computer Science, Information Systems, Engineering, Business, or other related scientific or technical discipline.Experience in testing Web application, Mobile applications in a cross-platform and browser environment.Experience in testing Java, JavaScript, jQuery, AngularJS, JMeter, and GitHub is required.Should be able to triage change requests, and incidents during all phases of design, development, testing, and training.",,,"Linthicum Heights, MD",1668011.0,43.0,,,Contract,,1712347591000.0,,https://www.linkedin.com/jobs/view/3884431792/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714939591000.0,,,,1712347591000.0,,0,CONTRACT,,,,21090.0,24003.0
3884432522,MCubeSoft,Wealth Management Business Data Analyst,"Job Title: BUSINESS DATA ANALYST Location: Austin, TX, or Charlotte, NC - (Hybrid 3 days onsite) 
 W2 POSITION
  Technical skills requirements: • Business Data Analysis with Wealth Management experience (10+ years). • Strong in AWS and SQL queries and Python. 
Wealth Management Domain knowledge required: • Prime broker-dealer business, alternative investments, retirement funds, portfolio management • Experience working with ledger book tools like Beta, and Fund Master would be a plus. • Trade placing and execution on behalf of clients. Tools like Client worksheet balance, which advisors use to execute trades on behalf of the clients • Client portfolio construction, Client portfolio rebalancing as per market conditions, etc.",,,"Charlotte, NC",74604183.0,8.0,,,Full-time,,1712346408000.0,,https://www.linkedin.com/jobs/view/3884432522/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714938408000.0,,,,1712346408000.0,,0,FULL_TIME,,,,28202.0,37119.0
3884432812,Ehub Global Inc,Generative AI Engineer,"Role: Generative AI Practice LeaderLocation – Jersey City, NJ (Onsite from day 1)Mode: FTE (Full Time)
14+ YRS OF EXPERIENCE


The Generative AI Practice Leader is accountable for driving growth, strategic positioning and to ensure success in the future (e.g., practice focus areas, offerings, capabilities). Extensive experience in Advisory, Solutioning, Presales, Delivery and Global experience. 
ExpectationsResponsible to formulate business development strategies on Generative AI.Experience in Banking, Insurance and / or Capital Market (BFSI) domain.Create differentiated solution & Services offerings and translate into revenue growth. 
Technical Skills Hands-on expertise in large language models (LLMs/LSTMs/BERT) that can perform complex reasoning in few- and zero-shot settings by generating intermediate chain of thought (CoT) reasoning steps Experience of building / customizing and fine-tuning AI models including LLM models via OpenAI (Azure), Bert (AWS) for rapid PoCs Experience on LLM Model Governance, LLMSecOps, Hallucination and bias handlingDeep and hands-on experience in applying machine learning algorithms. Strong data science and data engineering background both with open source and cloud distributed machines learning and AI tools especially Azure Cognitive Services, Azure Machine Learning and AWS Sagemaker and Bedrocks",,,"Jersey City, NJ",79482021.0,33.0,,,Contract,5.0,1712348434000.0,,https://www.linkedin.com/jobs/view/3884432812/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714940434000.0,,Mid-Senior level,,1712348434000.0,,0,CONTRACT,,,,7302.0,34017.0
3884433282,Planet Technology,Junior Business Analyst,"Business AnalystPermBoston MA: Three days on site two days off-site Tuesday's required
We are seeking a dynamic and skilled Business Systems Analyst to join our team, focusing on the intersection of business operations and technology within the financial services sector. This role is designed for individuals with a strong foundation in both business and systems analysis, combined with process and project management capabilities. The ideal candidate will act as a key liaison between IT, application developers, and business end-users to facilitate the development and enhancement of strategic technology projects.
**Core Responsibilities:**
- Establish and maintain effective communication channels between IT, application developers, and business units to accurately convey required system functionalities for both new and existing applications.- Identify opportunities for productivity enhancements, value addition, and cost savings within the business environment.- Elicit, document, and manage business requirements, setting meeting agendas, documenting minutes, and tracking/resolving action items efficiently.- Ensure alignment between developed functionalities and business requirements by working closely with both technical teams and business units.- Lead the implementation process across all areas, including process and procedure descriptions, test case development, process testing, training, measurement, and reporting.- Participate and, in some cases, lead a variety of technology projects, ranging from small to large scale, with a potential leadership role in smaller projects.
**Educational and Experience Requirements:**
- Bachelor's degree in Business, Math, Computer Science, or a related discipline.- 2-4 years of experience as a Business Systems Analyst, ideally within the financial services industry or related fields such as banking, insurance, or accounting firms.- Strong interest and capability in learning database structures and SQL compatible reporting tools. Previous experience with financial systems (e.g., AddVantage, GreenHill, Profx, OneSource, FactSet, eDocs DM, and Charles River) is highly beneficial.- Excellent communication skills, both verbal and written, with the ability to convey complex information in a clear and concise manner.
**Desirable Skills:**
- Demonstrated ability in business process reengineering, business systems development and analysis, and workflow analysis.- Technical inclination, especially a desire to learn and apply SQL for reporting purposes, though SQL expertise is not initially required.- Experience transitioning from waterfall to Agile methodologies is a plus, indicating flexibility and adaptability in project management approaches.",,,"Boston, MA",10126963.0,15.0,,,Full-time,5.0,1712346238000.0,,https://www.linkedin.com/jobs/view/3884433282/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714938237000.0,,Entry level,,1712346238000.0,,0,FULL_TIME,,,,2108.0,25025.0
3884434319,,Business Analyst,"The ideal candidate is a team player who will be responsible for working as a full-time employee for our client with company data in various business areas. Specific responsibilities include reporting metrics, analyzing methodologies, suggesting operation improvements, and building proposal evaluations in a cross-functional environment.
ResponsibilitiesTrack and report dataBuild cross-functional partnerships, internally and externallyManage budgetsMaintain a competitive market knowledge
Qualifications
Bachelor's degree or equivalent experienceFluency in Microsoft Office suite (Outlook, Excel, Word, PowerPoint, etc.)Strong written, verbal and collaboration skillsEight years of experience in insurance or information systemsA mixture of systems and insurance aptitude
You must be a US Citizen or Green Card Holder to apply.",,,"Schaumburg, IL",,8.0,,,Full-time,2.0,1712348111000.0,,https://www.linkedin.com/jobs/view/3884434319/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714940111000.0,,,,1712348111000.0,,0,FULL_TIME,,,,60173.0,17031.0
3884434664,TechWish, GCP Data Engineer (Only W2),"Job Title: GCP Data EngineerDuration: Long TermLocation: Remote 
Responsibilities associated with the position:Data Ingestion Workflows: Design and implement data ingestion workflows on Google Cloud Platform, aligning with business needs and technical specifications.Collaboration and Independence: Work both independently and collaboratively with the team, ensuring effective communication with project leaders.Detailed Specifications: Prepare detailed specifications to guide the development of data ingestion processes.Technical Solutions: Develop and implement technical solutions through code development and tool configuration.SQL Expertise: Utilize SQL (Structured Query Language) to extract relevant data for analysis and troubleshooting.Testing and Documentation: Execute testing (unit, system, integration, and user acceptance) and document results.Project Participation: Participate in project planning and development, handling phases or small projects as needed.Time Tracking and Estimation: Estimate and track time for project budgeting and financial purposes.Code Reviews and Standards: Engage in solution design reviews, adhere to security standards, and provide development standards.
MUST HAVE SKILLS:Google Pub/Sub - yearsBigQuery - yearsGoogle Dataform – yearsData ingestion to Big Query experience - yearsGoogle Cloud Storage - yearsCloud Composer - yearsFusion Cloud - yearsGitHub - yearsSQL - years",,,"Sterling, VA",35679573.0,78.0,,,Contract,33.0,1712347999000.0,1.0,https://www.linkedin.com/jobs/view/3884434664/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1714939999000.0,,Mid-Senior level,,1712347999000.0,,0,CONTRACT,,,,20164.0,
3884434978,Outlier,"Senior Data Analyst - AI Training (Remote, Contract)","Job Type: Contract

We don’t sponsor work visas as part of this role. 

Are you interested in helping to train AI models to better understand data?

Calling all data analysts, data scientists, and data engineers! Our team is seeking highly experienced SQL experts to be part of the artificial intelligence (AI) revolution.

If you have 2+ years of recent work experience in SQL, this may be the perfect opportunity for you.

Join our team in training AI models to excel at coding generation! We're seeking talented data engineers to work remotely on exciting projects. As part of this opportunity, you'll contribute to training generative artificial intelligence models, helping them become proficient data analysts.

Responsibilities

We have partnered with organizations to train AI large language models, helping cutting-edge generative AI models write better SQL code. Projects typically include discrete, highly variable problems that involve engaging with these models as they learn.

Your responsibilities might include:

Solving complex multi-faceted SQL problems including multiple CTEs, partitioning/window functions, and advanced joinsOptimizing SQL queries to maximize efficiency and readability.Code review SQL queries to ensure accuracy against specific customer requirements.Lead training sessions to build cross team SQL knowledge and share advanced SQL concepts.Assess the SQL level of new team members and identify promising new candidates to join our quickly growing team.Serve as the team Subject Matter Expert on all things SQL.

No previous experience with AI is necessary! You will receive detailed instructions on what is expected of you after you complete the application and verification process.

Qualifications:

Required qualifications: 

Bachelor's degree in Data Science, Computer Science, or a related field AND 2+ years of experience in a data analysis or data science roleComplete fluency in the English languageAbility to articulate complex scientific concepts in a clear and engaging mannerExcellent attention to detail and ability to maintain consistency in writingSolid understanding of grammar, punctuation, and style guidelinesExpert proficiency in working with SQL 2+ years of recent work experience in SQL with a primary focus on building advanced dashboards

Why work on Outlier?

Cutting-Edge Projects: Work on challenging projects that push the boundaries of AI coding abilitiesFlexibility: Set your own hours and work remotely from anywhereWeekly payouts: Get paid conveniently on a weekly basisCollaborative environment: Join a team of talented professionals who share your passion for AI and programming

Pay: $55 per hour

PLEASE NOTE : We collect, retain and use personal data for our professional business purposes, including notifying you of job opportunities that may be of interest and sharing with our affiliates. We limit the personal data we collect to that which we believe is appropriate and necessary to manage applicants’ needs, provide our services, and comply with applicable laws. Any information we collect in connection with your application will be treated in accordance with our internal policies and programs designed to protect personal data.",,HOURLY,United States,92583550.0,258.0,55.0,,Contract,61.0,1712349342000.0,1.0,https://www.linkedin.com/jobs/view/3884434978/?trk=jobs_biz_prem_srch,https://boards.greenhouse.io/outlier/jobs/4372072005?gh_src=e2e12c345us&source=LinkedIn,OffsiteApply,1714942061000.0,,Mid-Senior level,,1712350061000.0,boards.greenhouse.io,0,CONTRACT,USD,BASE_SALARY,114400.0,,
