job_id,skill_type,original_skill,normalized_skill,category,method,confidence,esco_uri
3901962508,technical,Software Testing,plan software testing,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/5d74614d-32c8-4ca4-9818-6980e52424b1
3901962508,technical,User Training,,,unmatched,0.0,
3901962508,technical,Configure One (C1),,,unmatched,0.0,
3901962508,technical,HTML,,,unmatched,0.0,
3901962508,technical,JavaScript,JavaScript,,exact,1.0,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
3901962508,technical,Enterprise Resource Planning (ERP),manage standard enterprise resource planning system,,semantic,0.8379,http://data.europa.eu/esco/skill/f0393af3-bcd9-41af-a36e-0cfb83b60081
3901962508,technical,"Configure, Price, Quote (CPQ)",quote prices,,semantic,0.775,http://data.europa.eu/esco/skill/32b02bd1-6bf2-497a-bb16-94aeeafaf44f
3901962508,technical,Customer Relationship Management (CRM),customer relationship management,,exact,1.0,http://data.europa.eu/esco/skill/dc9a236c-c640-43c3-812f-269403591edb
3901962508,technical,Microsoft Access,Microsoft Access,,exact,1.0,http://data.europa.eu/esco/skill/3d03c40c-1b83-4793-8902-2523f40af59e
3901962508,tool,Microsoft Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3901962508,technical,Microsoft Outlook,,,unmatched,0.0,
3901962508,technical,Microsoft Word,use microsoft office,,semantic,0.7613,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535
3901962508,soft,Customer Service,customer service,,exact,1.0,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc
3901962508,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3901962508,technical,Collaboration,,,unmatched,0.0,
3901962508,technical,Teamwork,manage teamwork,,semantic,0.8047,http://data.europa.eu/esco/skill/75e48971-3242-4ea5-a1ba-4deec48ad41c
3902754992,technical,Business Analysis,business analysis,,exact,1.0,http://data.europa.eu/esco/skill/633a3637-2c6b-40ae-ac38-289eb2a62aa6
3902754992,technical,Requirements Gathering,interact with users to gather requirements,,semantic,0.7574,http://data.europa.eu/esco/skill/a8797f21-1af0-4c5e-98ca-bf1442929363
3902754992,technical,Requirements Documentation,,,unmatched,0.0,
3902754992,technical,Business Requirements,analyse business requirements,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17
3902754992,technical,Functional Requirements,,,unmatched,0.0,
3902754992,technical,Technical Specifications,draft procurement technical specifications,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/31599ac3-e03c-42f8-8f08-b549af8234f2
3902754992,technical,User Acceptance Testing (UAT),,,unmatched,0.0,
3902754992,technical,Data Analysis,statistics,,alt_label,0.99,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
3902754992,technical,Gap Analysis,,,unmatched,0.0,
3902754992,technical,Business Process Analysis,business analysis,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/633a3637-2c6b-40ae-ac38-289eb2a62aa6
3902754992,technical,Process Improvement,identify process improvements,,semantic,0.8211,http://data.europa.eu/esco/skill/958b8802-ec3e-4813-97f7-6c8f48610dbd
3902754992,technical,Project Management,project management,,exact,1.0,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388
3902754992,technical,Stakeholder Management,engage with stakeholders,,semantic,0.776,http://data.europa.eu/esco/skill/99c4c69a-025c-464f-adda-874c7f107a31
3902754992,technical,Broadridge Impact,,,unmatched,0.0,
3902754992,technical,Bloomberg,,,unmatched,0.0,
3902754992,tool,Microsoft Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3902754992,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3902754992,technical,Business Intelligence Software,business intelligence,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c
3902754992,technical,Analytical Skills,,,unmatched,0.0,
3902754992,soft,Problem Solving,solve problems,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3902754992,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3902754992,technical,Stakeholder Management,engage with stakeholders,,semantic,0.776,http://data.europa.eu/esco/skill/99c4c69a-025c-464f-adda-874c7f107a31
3903813458,technical,Business Analysis,business analysis,,exact,1.0,http://data.europa.eu/esco/skill/633a3637-2c6b-40ae-ac38-289eb2a62aa6
3903813458,technical,Requirements Analysis,analyse business requirements,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17
3903813458,technical,Requirements Documentation,,,unmatched,0.0,
3903813458,technical,Functional Analysis,perform failure analysis of production process,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/12b5cc46-bf35-464c-ac7d-1bdbc23262f7
3903813458,technical,Business Process Analysis,business analysis,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/633a3637-2c6b-40ae-ac38-289eb2a62aa6
3903813458,technical,Cost-Benefit Analysis,provide cost benefit analysis reports,,semantic,0.8623,http://data.europa.eu/esco/skill/48b68726-0fd6-4e03-a5eb-82236516ee7a
3903813458,technical,System Analysis,perform system analysis,,semantic,0.8856,http://data.europa.eu/esco/skill/3f86173d-e101-4fcd-934f-ff9de29c081c
3903813458,technical,Systems Integration Testing,,,unmatched,0.0,
3903813458,technical,Interface Testing,,,unmatched,0.0,
3903813458,technical,Test Scenario Development,,,unmatched,0.0,
3903813458,technical,Test Script Development,,,unmatched,0.0,
3903813458,technical,Software Testing,plan software testing,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/5d74614d-32c8-4ca4-9818-6980e52424b1
3903813458,technical,Training,,,unmatched,0.0,
3903813458,technical,Scrum,ICT project management methodologies,,alt_label,0.99,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9
3903813458,technical,PeopleSoft Financials,,,unmatched,0.0,
3903813458,technical,PeopleSoft FSCM 9.2,,,unmatched,0.0,
3903813458,technical,PeopleSoft General Ledger,,,unmatched,0.0,
3903813458,technical,PeopleSoft Commitment Accounting,,,unmatched,0.0,
3903813458,technical,PeopleSoft eProcurement,,,unmatched,0.0,
3903813458,technical,PeopleSoft Strategic Sourcing,,,unmatched,0.0,
3903813458,technical,PeopleSoft Supplier Contracts,,,unmatched,0.0,
3903813458,technical,PeopleSoft Approval Workflow Engine (AWE),,,unmatched,0.0,
3903813458,technical,Microsoft Word,use microsoft office,,semantic,0.7613,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535
3903813458,tool,Microsoft Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3903813458,technical,Microsoft PowerPoint,use presentation software,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/234aeb8d-56c3-4531-9193-1c5e6a8d16cb
3903813458,technical,Microsoft Visio,Microsoft Visio,,exact,1.0,http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6
3903813458,technical,Microsoft Teams,,,unmatched,0.0,
3903813458,technical,Microsoft SharePoint,,,unmatched,0.0,
3903813458,technical,Jira,,,unmatched,0.0,
3903813458,technical,STAT,,,unmatched,0.0,
3903813458,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3903813458,technical,Collaboration,,,unmatched,0.0,
3903813458,technical,Teamwork,manage teamwork,,semantic,0.8047,http://data.europa.eu/esco/skill/75e48971-3242-4ea5-a1ba-4deec48ad41c
3903813458,technical,Time Management,manage time,,semantic,0.8936,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
3889417419,technical,Data Analysis,statistics,,alt_label,0.99,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
3889417419,technical,Process Automation,operate automated process control,,semantic,0.8438,http://data.europa.eu/esco/skill/0a0532c2-ee60-4410-8e07-70e4d69370ec
3889417419,technical,Statistical Analysis,statistics,,alt_label,0.99,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
3889417419,technical,Data Querying,,,unmatched,0.0,
3889417419,technical,Database Querying,database,,semantic,0.7571,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
3889417419,technical,Data Summarization,,,unmatched,0.0,
3889417419,technical,Data Visualization,data visualisation software,,semantic,0.8764,http://data.europa.eu/esco/skill/65e58886-bd1e-4c5b-8ca5-8d9b353c8aa1
3889417419,technical,Consulting,management consulting,,semantic,0.8481,http://data.europa.eu/esco/skill/c2617b44-886a-485e-8393-bc0fc6339539
3889417419,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3889417419,technical,R,R,Programming Language,technology_dictionary,1.0,
3889417419,tool,SAS,SAS,Analytics,technology_dictionary,1.0,
3889417419,tool,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3889417419,tool,Power BI,Power BI,BI Tool,technology_dictionary,1.0,
3889417419,technical,Microsoft Word,use microsoft office,,semantic,0.7613,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535
3889417419,tool,Microsoft Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3889417419,technical,Microsoft Outlook,,,unmatched,0.0,
3889417419,technical,Relational Databases,database,,fuzzy_alt,0.97,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
3889417419,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3889417419,technical,Presentation,prepare presentation material,,semantic,0.7906,http://data.europa.eu/esco/skill/1ba59ce0-7fec-434b-8d5c-9b275250a26c
3889417419,technical,Prioritization,,,unmatched,0.0,
3889417419,technical,Organization,represent the organisation,,semantic,0.769,http://data.europa.eu/esco/skill/1a4fdd0e-2cbe-4b77-aa6e-e46efc181b76
3887885935,technical,Business Analysis,business analysis,,exact,1.0,http://data.europa.eu/esco/skill/633a3637-2c6b-40ae-ac38-289eb2a62aa6
3887885935,technical,Business Process Analysis,business analysis,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/633a3637-2c6b-40ae-ac38-289eb2a62aa6
3887885935,technical,Business Process Design,create business process models,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/6a7792a9-888a-46ad-afc9-2c0d94c8fde6
3887885935,technical,Requirements Gathering,interact with users to gather requirements,,semantic,0.7574,http://data.europa.eu/esco/skill/a8797f21-1af0-4c5e-98ca-bf1442929363
3887885935,technical,Requirements Analysis,analyse business requirements,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17
3887885935,technical,Functional Design,,,unmatched,0.0,
3887885935,technical,Gap Analysis,,,unmatched,0.0,
3887885935,technical,Systems Analysis,perform system analysis,,semantic,0.8463,http://data.europa.eu/esco/skill/3f86173d-e101-4fcd-934f-ff9de29c081c
3887885935,technical,Business Process Improvement,improve business processes,,semantic,0.8927,http://data.europa.eu/esco/skill/75b30aeb-34c0-40f4-b77d-271d75a98b14
3887885935,technical,Business Process Automation,operate automated process control,,semantic,0.7621,http://data.europa.eu/esco/skill/0a0532c2-ee60-4410-8e07-70e4d69370ec
3887885935,technical,Software Testing,plan software testing,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/5d74614d-32c8-4ca4-9818-6980e52424b1
3887885935,technical,Test Planning,,,unmatched,0.0,
3887885935,technical,Project Management,project management,,exact,1.0,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388
3887885935,technical,Technical Documentation,provide technical documentation,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/2636b3d3-843e-46a9-8b4c-a9d6ca3f5a2d
3887885935,technical,Reporting,,,unmatched,0.0,
3887885935,technical,DevOps,DevOps,,exact,1.0,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4
3887885935,technical,Cloud Computing,cloud technologies,,alt_label,0.99,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
3887885935,technical,ServiceNow,,,unmatched,0.0,
3887885935,technical,Configuration Management Database (CMDB),,,unmatched,0.0,
3887885935,technical,ServiceNow Discovery,,,unmatched,0.0,
3887885935,technical,Enterprise DevOps,DevOps,,semantic,0.8312,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4
3887885935,technical,Infrastructure as a Service (IaaS),,,unmatched,0.0,
3887885935,technical,Microsoft Project,,,unmatched,0.0,
3887885935,technical,Microsoft Visio,Microsoft Visio,,exact,1.0,http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6
3887885935,technical,Microsoft Word,use microsoft office,,semantic,0.7613,http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535
3887885935,technical,Microsoft Access,Microsoft Access,,exact,1.0,http://data.europa.eu/esco/skill/3d03c40c-1b83-4793-8902-2523f40af59e
3887885935,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3887885935,technical,Analytical Skills,,,unmatched,0.0,
3887885935,soft,Problem Solving,solve problems,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3887885935,technical,Negotiation,negotiate compromises,,semantic,0.7721,http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74
3887885935,technical,Task Management,manage schedule of tasks,,alt_label,0.99,http://data.europa.eu/esco/skill/0e1fe34b-f4e7-4642-8c8b-5a05ac3438e5
3887885935,technical,Project Management,project management,,exact,1.0,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388
3887885935,technical,Organizational Skills,,,unmatched,0.0,
3887885935,technical,Collaboration,,,unmatched,0.0,
3887885935,soft,Customer Service,customer service,,exact,1.0,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc
3887885935,technical,Prioritization,,,unmatched,0.0,
3887885935,technical,ServiceNow Certified System Administrator - Software Asset Management (SAM),,,unmatched,0.0,
3887885935,technical,ServiceNow Certified System Administrator - Hardware Asset Management (HAM),,,unmatched,0.0,
3894946919,technical,Data Engineering,data engineering,,exact,1.0,http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639
3894946919,technical,Cloud Computing,cloud technologies,,alt_label,0.99,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
3894946919,technical,Advanced Analytics,web analytics,,semantic,0.762,http://data.europa.eu/esco/skill/1605025e-a179-421f-8f35-5b07d182a6b2
3894946919,technical,Data Architecture,information architecture,,alt_label,0.99,http://data.europa.eu/esco/skill/1bba98a7-92b9-450b-9235-e0c905f8f3c4
3894946919,technical,Data Modeling,data models,,fuzzy_alt,0.96,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5
3894946919,technical,Data Pipeline Development,analyse pipeline database information,,semantic,0.7675,http://data.europa.eu/esco/skill/484d048c-a5d1-46a5-b57f-45b69c0ac552
3894946919,technical,Data Processing,process data,,alt_label,0.99,http://data.europa.eu/esco/skill/f2d57f41-43b4-4f5b-8100-3df5c21eda50
3894946919,technical,Big Data,statistics,,alt_label,0.99,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
3894946919,technical,"Extract, Transform, Load (ETL)",,,unmatched,0.0,
3894946919,technical,Business Intelligence (BI),business intelligence,,exact,1.0,http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c
3894946919,technical,Data Integration,,,unmatched,0.0,
3894946919,technical,Data Governance,,,unmatched,0.0,
3894946919,technical,Data Quality,data quality assessment,,semantic,0.9108,http://data.europa.eu/esco/skill/cc7370dd-69fa-4c67-a96f-d4d135d38700
3894946919,technical,Data Privacy,data protection,,alt_label,0.99,http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5
3894946919,technical,Data Visualization,data visualisation software,,semantic,0.8764,http://data.europa.eu/esco/skill/65e58886-bd1e-4c5b-8ca5-8d9b353c8aa1
3894946919,technical,Artificial Intelligence (AI),principles of artificial intelligence,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/e465a154-93f7-4973-9ce1-31659fe16dd2
3894946919,technical,Machine Learning,machine learning,,exact,1.0,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
3894946919,technical,Data Science,data science,,exact,1.0,http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01
3894946919,technical,API Integration,,,unmatched,0.0,
3894946919,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3894946919,technical,Unix Shell Scripting,,,unmatched,0.0,
3894946919,technical,Apache Hadoop,Hadoop,,alt_label,0.99,http://data.europa.eu/esco/skill/e46291c7-52b9-4174-bd59-178884861038
3894946919,technical,Apache Hive,,,unmatched,0.0,
3894946919,technical,Amazon Redshift,,,unmatched,0.0,
3894946919,technical,Google BigQuery,,,unmatched,0.0,
3894946919,tool,Snowflake,Snowflake,Cloud Data Warehouse,technology_dictionary,1.0,
3894946919,tool,Databricks,Databricks,Big Data,technology_dictionary,1.0,
3894946919,technical,Google Cloud Platform (GCP),,,unmatched,0.0,
3894946919,tool,Microsoft Azure,Microsoft Azure,Cloud,technology_dictionary,1.0,
3894946919,technical,Python,Python,Programming Language,technology_dictionary,1.0,
3894946919,tool,Power BI,Power BI,BI Tool,technology_dictionary,1.0,
3894946919,tool,Tableau,Tableau,BI Tool,technology_dictionary,1.0,
3894946919,technical,Looker,,,unmatched,0.0,
3894946919,technical,Leadership,leadership principles,,semantic,0.77,http://data.europa.eu/esco/skill/d5145a9a-602e-40bf-b3e1-f04cf9c3ef86
3894946919,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3894946919,technical,Interpersonal Skills,,,unmatched,0.0,
3894946919,technical,Strategic Thinking,develop strategy to solve problems,,alt_label,0.99,http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800
3894946919,technical,Analytical Thinking,think analytically,,alt_label,0.99,http://data.europa.eu/esco/skill/4707da90-9cfc-46ca-8de0-38a0b7bfb137
3894946919,soft,Problem Solving,solve problems,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3894946919,technical,Organizational Skills,,,unmatched,0.0,
3894946919,technical,Change Management,apply change management,,alt_label,0.99,http://data.europa.eu/esco/skill/3c03ee71-4a23-448f-b79e-81fd75d27dca
3894946919,technical,Collaboration,,,unmatched,0.0,
3894946919,technical,Innovation,innovation processes,,semantic,0.7867,http://data.europa.eu/esco/skill/2fb8480e-de3c-462b-b169-e8bbb344da68
3894946919,technical,Negotiation,negotiate compromises,,semantic,0.7721,http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74
3894946919,technical,Decision Making,make decisions,,semantic,0.8593,http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47
3894946919,technical,Stakeholder Management,engage with stakeholders,,semantic,0.776,http://data.europa.eu/esco/skill/99c4c69a-025c-464f-adda-874c7f107a31
3894946919,technical,Flexibility,,,unmatched,0.0,
3903462753,technical,Business Analysis,business analysis,,exact,1.0,http://data.europa.eu/esco/skill/633a3637-2c6b-40ae-ac38-289eb2a62aa6
3903462753,technical,Procurement,procurement legislation,,semantic,0.867,http://data.europa.eu/esco/skill/9b862976-aa05-4bde-8ed6-8f39790edd0f
3903462753,technical,Finance,financial management,,semantic,0.7619,http://data.europa.eu/esco/skill/52e53619-fa77-4f72-b237-5e4aae784dc2
3903462753,technical,Business Process Analysis,business analysis,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/633a3637-2c6b-40ae-ac38-289eb2a62aa6
3903462753,technical,Enterprise Resource Planning (ERP),manage standard enterprise resource planning system,,semantic,0.8379,http://data.europa.eu/esco/skill/f0393af3-bcd9-41af-a36e-0cfb83b60081
3903462753,technical,Cloud Computing,cloud technologies,,alt_label,0.99,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
3903462753,technical,Technology Architecture,,,unmatched,0.0,
3903462753,technical,Requirements Analysis,analyse business requirements,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17
3903462753,technical,Vendor Management,,,unmatched,0.0,
3903462753,technical,Project Planning,evaluate project plans,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/2db2d9a8-298d-4d1a-a194-d3282e70d6cb
3903462753,technical,Resource Management,manage resources,,fuzzy_alt,0.97,http://data.europa.eu/esco/skill/911e13ee-1eec-4243-88c8-3c08a3681a19
3903462753,technical,Change Management,apply change management,,alt_label,0.99,http://data.europa.eu/esco/skill/3c03ee71-4a23-448f-b79e-81fd75d27dca
3903462753,technical,Audit Compliance,perform contract compliance audits,,semantic,0.7891,http://data.europa.eu/esco/skill/5b8a3dd2-de10-48a0-8ce5-522f1fff8450
3903462753,technical,Business Systems Analysis,business analysis,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/633a3637-2c6b-40ae-ac38-289eb2a62aa6
3903462753,technical,Microsoft Dynamics 365 (D365),,,unmatched,0.0,
3903462753,technical,Leadership,leadership principles,,semantic,0.77,http://data.europa.eu/esco/skill/d5145a9a-602e-40bf-b3e1-f04cf9c3ef86
3903462753,technical,Analytical Skills,,,unmatched,0.0,
3903462753,soft,Problem Solving,solve problems,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3903462753,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3903462753,technical,Interpersonal Skills,,,unmatched,0.0,
3903462753,technical,Collaboration,,,unmatched,0.0,
3903462753,technical,Relationship Building,,,unmatched,0.0,
3903462753,technical,Organizational Skills,,,unmatched,0.0,
3903462753,technical,Time Management,manage time,,semantic,0.8936,http://data.europa.eu/esco/skill/d9013e0e-e937-43d5-ab71-0e917ee882b8
3903462753,soft,Customer Support,customer service,,alt_label,0.99,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc
3903462753,technical,Integrity,morality,,alt_label,0.99,http://data.europa.eu/esco/skill/7cf2762d-32e1-4b21-8ef8-574e40310c18
3889732556,technical,Online Research,,,unmatched,0.0,
3889732556,technical,Data Verification,,,unmatched,0.0,
3889732556,technical,Data Validation,,,unmatched,0.0,
3889732556,technical,Data Quality Assessment,data quality assessment,,exact,1.0,http://data.europa.eu/esco/skill/cc7370dd-69fa-4c67-a96f-d4d135d38700
3889732556,technical,Information Evaluation,evaluate spatial information,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/c1f4e64a-9bc7-4c75-b2eb-d982d7148cef
3889732556,technical,Web Research,research website users,,semantic,0.7513,http://data.europa.eu/esco/skill/5e14de3d-d055-427e-9f5b-eb068f56b019
3889732556,technical,Geographic Information Analysis,geographic information systems,,semantic,0.8394,http://data.europa.eu/esco/skill/377861af-f966-4c87-a2db-7e99904312b9
3889732556,technical,Search Engines,search engines,,exact,1.0,http://data.europa.eu/esco/skill/4bf59dde-8a03-483f-976a-45764f1e6d6f
3889732556,technical,Online Maps,,,unmatched,0.0,
3889732556,technical,Web Browser,,,unmatched,0.0,
3889732556,technical,Attention to Detail,attend to detail,,semantic,0.7608,http://data.europa.eu/esco/skill/83e6510b-ffeb-4aec-959c-4265fd0ff7b7
3889732556,technical,Research Skills,,,unmatched,0.0,
3889732556,technical,Following Instructions,follow written instructions,,semantic,0.876,http://data.europa.eu/esco/skill/54d68400-9da3-4077-a7ee-52e68b390ef6
3889732556,technical,Adaptability,,,unmatched,0.0,
3906249532,technical,Data Analysis,statistics,,alt_label,0.99,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
3906249532,technical,Data Reporting,report analysis results,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/c544a9f3-5945-4b54-afed-de0697852817
3906249532,technical,Reporting Frameworks,develop reporting software,,semantic,0.7675,http://data.europa.eu/esco/skill/9d2f77af-4307-4ac5-bc50-a9980cec7e83
3906249532,technical,Data Quality Management,quality assurance procedures,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/1177c6f5-09c5-4c35-873c-afd22d170ad3
3906249532,technical,Quality Assurance,liaise with quality assurance,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/99ca6ed2-b6b8-4eb0-8180-92e750e546be
3906249532,technical,Project Portfolio Management (PPM),portfolio management in textile manufacturing,,alt_label,0.99,http://data.europa.eu/esco/skill/644d9c5d-9e19-4a3b-b144-8d27f7ad292d
3906249532,technical,Project Management,project management,,exact,1.0,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388
3906249532,technical,Resource Management,manage resources,,fuzzy_alt,0.97,http://data.europa.eu/esco/skill/911e13ee-1eec-4243-88c8-3c08a3681a19
3906249532,technical,Dashboard Development,,,unmatched,0.0,
3906249532,technical,Data Visualization,data visualisation software,,semantic,0.8764,http://data.europa.eu/esco/skill/65e58886-bd1e-4c5b-8ca5-8d9b353c8aa1
3906249532,technical,Trend Analysis,,,unmatched,0.0,
3906249532,technical,Data Interpretation,interpret seismic data,,fuzzy_alt,0.95,http://data.europa.eu/esco/skill/e9b99d6e-c7ec-4f87-b7b4-b5322733c998
3906249532,technical,Process Improvement,identify process improvements,,semantic,0.8211,http://data.europa.eu/esco/skill/958b8802-ec3e-4813-97f7-6c8f48610dbd
3906249532,technical,Data Collection,statistics,,alt_label,0.99,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
3906249532,technical,Database Management,database management systems,,fuzzy_preferred,0.95,http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f
3906249532,technical,Metadata Management,manage content metadata,,semantic,0.7865,http://data.europa.eu/esco/skill/9710092c-f174-4e84-95bf-2064d39ad7a0
3906249532,technical,Statistical Analysis,statistics,,alt_label,0.99,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
3906249532,technical,Clarity PPM,,,unmatched,0.0,
3906249532,technical,BusinessObjects,,,unmatched,0.0,
3906249532,technical,SQL,SQL,Database Language,technology_dictionary,1.0,
3906249532,technical,XML,,,unmatched,0.0,
3906249532,technical,JavaScript,JavaScript,,exact,1.0,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
3906249532,tool,SAS,SAS,Analytics,technology_dictionary,1.0,
3906249532,tool,Microsoft Excel,Microsoft Excel,Spreadsheet,technology_dictionary,1.0,
3906249532,technical,Leadership,leadership principles,,semantic,0.77,http://data.europa.eu/esco/skill/d5145a9a-602e-40bf-b3e1-f04cf9c3ef86
3906249532,soft,Communication,communication,,exact,1.0,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
3906249532,technical,Presentation,prepare presentation material,,semantic,0.7906,http://data.europa.eu/esco/skill/1ba59ce0-7fec-434b-8d5c-9b275250a26c
3906249532,technical,Attention to Detail,attend to detail,,semantic,0.7608,http://data.europa.eu/esco/skill/83e6510b-ffeb-4aec-959c-4265fd0ff7b7
3906249532,technical,Analytical Skills,,,unmatched,0.0,
